"featureid"	"Adduct"	"CAS_Number"	"Charge"	"Compound_Name"	"Compound_Source"	"Data_Collector"	"ExactMass"	"FileScanUniqueID"	"INCHI"	"INCHI_AUX"	"Instrument"	"IonMode"	"Ion_Source"	"LibMZ"	"LibraryName"	"LibraryQualityString"	"Library_Class"	"MQScore"	"MZErrorPPM"	"MassDiff"	"NumberHits"	"Organism"	"PI"	"Precursor_MZ"	"Pubmed_ID"	"RT_Query"	"SharedPeaks"	"Smiles"	"SpecCharge"	"SpecMZ"	"SpectrumFile"	"SpectrumID"	"TIC_Query"	"UpdateWorkflowName"	"tags"	"internalFilename"
482	"[M+H]+"	"N/A"	1	"NIACIN"	"isolated"	"MoNA:VF-NPL-QEHF003390"	0	"spectra/specs_ms.mgf482"	"InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)"	"N/A"	"ESI-QFT"	"positive"	"N/A"	124.039	"lib-00029.mgf"	"Bronze"	3	0.869494	2.39881	0.000297546	1	"MONA"	"MoNA"	124.039	"N/A"	0	6	"N/A"	1	124.039	"specs_ms.mgf"	"CCMSLIB00004694453"	1614000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
13004	"[M+H]+"	"N/A"	1	"MoNA:904060 phosphoric acid triphenyl ester"	"isolated"	"MoNA"	0	"spectra/specs_ms.mgf13004"	"InChI=1S/C18H15O4P/c19-23(20-16-10-4-1-5-11-16,21-17-12-6-2-7-13-17)22-18-14-8-3-9-15-18/h1-15H"	"N/A"	"LC-ESI-QFT"	" "	"LC-ESI-QFT"	327.078	"lib-00029.mgf"	"Bronze"	3	0.869474	1.21295	0.000396729	1	"MONA"	"MoNA"	327.078	"N/A"	0	7	"N/A"	1	327.078	"specs_ms.mgf"	"CCMSLIB00000568948"	101800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
607	"M+H-H2O"	87984825	1	"Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf607"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.216	"lib-00032.mgf"	"Bronze"	3	0.865752	0.330258	9.15527E-05	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	277.216	"N/A"	0	12	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003136281"	391900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12425	"M+H"	2012148	1	"Spectral Match to 9,12-Octadecadiynoic Acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf12425"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.216	"lib-00032.mgf"	"Bronze"	3	0.865587	1.10086	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	277.216	"N/A"	0	7	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003136402"	168500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7242	"M+H"	63683	1	"Spectral Match to L-Methionine from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf7242"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	150.058	"lib-00032.mgf"	"Bronze"	3	0.864884	2.03372	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	150.058	"N/A"	0	6	"N/A"	1	150.058	"specs_ms.mgf"	"CCMSLIB00003139371"	322000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10727	"M+H"	"N/A"	1	"Spectral Match to Tyr-Val from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf10727"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	281.149	"lib-00032.mgf"	"Bronze"	3	0.864267	0.976913	0.000274658	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	281.149	"N/A"	0	8	"N/A"	1	281.149	"specs_ms.mgf"	"CCMSLIB00003137604"	3008500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6722	"[M+H]+"	"N/A"	1	"MoNA:790536 Linoleic acid"	"isolated"	"MoNA"	0	"spectra/specs_ms.mgf6722"	"InChI=1/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-/f/h19H"	"N/A"	"LC-ESI-QFT"	" "	"LC-ESI-QFT"	281.247	"lib-00029.mgf"	"Bronze"	3	0.86409	0.434032	0.00012207	1	"MONA"	"MoNA"	281.247	"N/A"	0	8	"N/A"	1	281.247	"specs_ms.mgf"	"CCMSLIB00000567955"	75700	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7423	"M+H-H2O"	89886420	1	"Spectral Match to 9S-Hydroxy-10E,12Z,15Z-octadecatrienoic acid from NIST14"	"Isolated"	"Data deposited by amelnik"	0	"spectra/specs_ms.mgf7423"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.216	"lib-00032.mgf"	"Bronze"	3	0.861675	1.10086	0.000305176	1	"GNPS-NIST14-MATCHES"	"Data from Rob Knight "	277.216	"N/A"	0	7	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003135658"	54000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11698	"[M+H]+"	"63968-64-9"	1	"Massbank:FIO00415 Artemisinin"	"Isolated"	"Massbank"	0	"spectra/specs_ms.mgf11698"	"1S/C15H22O5/c1-8-4-5-11-9(2)12(16)17-13-15(11)10(8)6-7-14(3,18-13)19-20-15/h8-11,13H,4-7H2,1-3H3/t8-,9-,10+,11+,13-,14-,15-/m1/s1"	"N/A"	"LC-ESI-QTOF"	"Positive"	"ESI"	283.155	"lib-00004.mgf"	"Bronze"	3	0.861066	33.5186	0.00949097	1	"MASSBANK"	"Putative Massbank Match"	283.155	"N/A"	0	7	"O=C(O1)[C@H](C)[C@]([H])(C4)[C@](O2)([C@@]([H])3[C@H](C)C4)[C@]([H])1O[C@@](C)(CC3)O2"	1	283.164	"specs_ms.mgf"	"CCMSLIB00000214211"	1163600	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11748	"M+Na"	" "	1	"Citreoviridin putative annotated in Paecelomyces"	"Crude"	"lfnothias"	0	"spectra/specs_ms.mgf11748"	" "	" "	"Orbitrap"	"Positive"	"LC-ESI"	425.192	"lib-00013.mgf"	"Bronze"	3	0.859428	2.65562	0.00112915	1	"GNPS-LIBRARY"	"Dorrestein"	425.192	" "	0	9	"O=C1C=C(OC)C(C)=C(/C=C/C=C/C=C/C(C)=C/[C@]2(C)[C@H](O)[C@](O)(C)[C@@H](C)O2)O1"	1	425.193	"specs_ms.mgf"	"CCMSLIB00005435761"	144400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3240	"M+H"	108437645	1	"Spectral Match to 12-Oxo-5Z,8Z,10E,14Z-eicosatetraenoic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf3240"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	319.226	"lib-00032.mgf"	"Bronze"	3	0.858843	5.35353	0.00170898	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	319.226	"N/A"	0	8	"N/A"	1	319.224	"specs_ms.mgf"	"CCMSLIB00003134762"	119500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6434	"M+H-H2O"	53941381	1	"Spectral Match to 3-Hydroxydodecanoic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf6434"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	199.169	"lib-00032.mgf"	"Bronze"	3	0.856365	0	0	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	199.169	"N/A"	0	8	"N/A"	1	199.169	"specs_ms.mgf"	"CCMSLIB00003137458"	392000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1084	"M+H-H2O"	948310687	1	"Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf1084"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	279.23	"lib-00032.mgf"	"Bronze"	3	0.855568	4.26238	0.00119019	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	279.23	"N/A"	0	8	"N/A"	1	279.231	"specs_ms.mgf"	"CCMSLIB00003137049"	1316500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
390	"M+H"	301020	1	"Spectral Match to 9-Octadecenamide, (Z)- from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf390"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	282.28	"lib-00032.mgf"	"Bronze"	3	0.851619	5.29744	0.00149536	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	282.28	"N/A"	0	9	"N/A"	1	282.279	"specs_ms.mgf"	"CCMSLIB00003137650"	2080000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
651	"M+H"	131486	1	"Spectral Match to (-)-N-Acetylneuraminic acid from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf651"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	310.113	"lib-00032.mgf"	"Bronze"	3	0.851427	1.2793	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	310.113	"N/A"	0	11	"N/A"	1	310.113	"specs_ms.mgf"	"CCMSLIB00003137731"	5550000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
4746	"M+H"	89576294	1	"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf4746"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	480.309	"lib-00032.mgf"	"Bronze"	3	0.847447	1.65197	0.000793457	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	480.309	"N/A"	0	12	"N/A"	1	480.308	"specs_ms.mgf"	"CCMSLIB00003134777"	3542900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3703	"M+H"	"n/a"	1	"NCGC00169428-02!3-(2-methylpropyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione"	"isolated"	"lfnothias"	210.137	"spectra/specs_ms.mgf3703"	"InChI=1S/C11H18N2O2/c1-7(2)6-8-11(15)13-5-3-4-9(13)10(14)12-8/h7-9H,3-6H2,1-2H3,(H,12,14)"	"N/A"	"Maxis II HD Q-TOF Bruker"	"positive"	"LC-ESI"	211.144	"lib-00002.mgf"	"Gold"	1	0.846963	0.505871	0.000106812	1	"GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE"	"Jadhav/Dorrestein"	211.144	"n/a"	0	9	"CC(C)CC1NC(=O)C2CCCN2C1=O"	1	211.144	"specs_ms.mgf"	"CCMSLIB00000846242"	1017400	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
917	"M+H-H2O"	7512176	1	"Spectral Match to N-Acetyl-D-glucosamine from NIST14"	"Isolated"	"Data deposited by daniel"	0	"spectra/specs_ms.mgf917"	"N/A"	"N/A"	"qTof"	"Positive"	"ESI"	204.084	"lib-00032.mgf"	"Bronze"	3	0.846637	13.2338	0.00270081	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	204.084	"N/A"	0	7	"CC(=O)NC1C(C(C(OC1O)CO)O)O"	1	204.087	"specs_ms.mgf"	"CCMSLIB00003138633"	7360000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3833	"M+H"	"N/A"	1	"Spectral Match to Asp-Leu from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf3833"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	247.128	"lib-00032.mgf"	"Bronze"	3	0.845406	1.97582	0.000488281	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	247.128	"N/A"	0	10	"N/A"	1	247.128	"specs_ms.mgf"	"CCMSLIB00003137753"	745000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12414	"[M+H]+"	"N/A"	1	"PIPERINE"	"isolated"	"MoNA:VF-NPL-QEHF000639"	0	"spectra/specs_ms.mgf12414"	"InChI=1S/C17H19NO3/c19-17(18-10-4-1-5-11-18)7-3-2-6-14-8-9-15-16(12-14)21-13-20-15/h2-3,6-9,12H,1,4-5,10-11,13H2/b6-2+,7-3+"	"N/A"	"ESI-QFT"	"positive"	"N/A"	286.144	"lib-00029.mgf"	"Bronze"	3	0.845039	2.87958	0.000823975	1	"MONA"	"MoNA"	286.144	"N/A"	0	6	"N/A"	1	286.143	"specs_ms.mgf"	"CCMSLIB00004691702"	187500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
2602	"M+H"	"N/A"	1	"Spectral Match to Leu-Glu from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf2602"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	261.144	"lib-00032.mgf"	"Bronze"	3	0.84486	0.350583	9.15527E-05	1	"GNPS-NIST14-MATCHES"	"Data from Joshua Wollam"	261.144	"N/A"	0	7	"N/A"	1	261.144	"specs_ms.mgf"	"CCMSLIB00003135893"	44129000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7594	"M+H"	54739309	1	"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf7594"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	295.227	"lib-00032.mgf"	"Bronze"	3	0.844388	2.68762	0.000793457	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	295.227	"N/A"	0	9	"N/A"	1	295.226	"specs_ms.mgf"	"CCMSLIB00003137868"	388700	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7447	"M+H"	89576294	1	"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf7447"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	480.309	"lib-00032.mgf"	"Bronze"	3	0.843528	2.0332	0.000976562	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	480.309	"N/A"	0	12	"N/A"	1	480.308	"specs_ms.mgf"	"CCMSLIB00003134777"	1269600	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6019	"M+H"	544649	1	"Spectral Match to Myristoleic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf6019"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	227.202	"lib-00032.mgf"	"Bronze"	3	0.837943	7.05176	0.00160217	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	227.202	"N/A"	0	9	"N/A"	1	227.2	"specs_ms.mgf"	"CCMSLIB00003138383"	115300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
3818	"M+H"	"46946-45-6"	1	"Adenosine"	"Commercial standard"	"Prasad"	267.097	"spectra/specs_ms.mgf3818"	"InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1"	"OIRDTQYFTABQOQ-KQYNXXCUSA-N"	"Q-Exactive Plus"	"Positive"	"DI-ESI"	267.24	"lib-00016.mgf"	"Gold"	1	0.837127	4.89456	0.00131226	1	"GNPS-EMBL-MCF"	"Alexandrov Theodore"	267.24	60961	0	6	"N/A"	1	268.104	"specs_ms.mgf"	"CCMSLIB00000479577"	3191200	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
7183	"M+H"	19420565	1	"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf7183"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	522.36	"lib-00032.mgf"	"Bronze"	3	0.835344	9.93183	0.00518799	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	522.36	"N/A"	0	7	"N/A"	1	522.355	"specs_ms.mgf"	"CCMSLIB00003138526"	1124000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
12012	"M+H"	74793	1	"Spectral Match to L-Arginine from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf12012"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	175.119	"lib-00032.mgf"	"Bronze"	3	0.8334	2.26548	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	175.119	"N/A"	0	6	"N/A"	1	175.119	"specs_ms.mgf"	"CCMSLIB00003135748"	2690000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1974	"M+H"	"N/A"	1	"Spectral Match to Gly-Tyr from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf1974"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	239.102	"lib-00032.mgf"	"Bronze"	3	0.831827	1.65924	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Chris Turck"	239.102	"N/A"	0	7	"N/A"	1	239.102	"specs_ms.mgf"	"CCMSLIB00003136179"	5167000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
6386	"M+H"	"N/A"	1	"Spectral Match to Thr-Val-Leu from NIST14"	"Isolated"	"Data deposited by rsilva"	0	"spectra/specs_ms.mgf6386"	"N/A"	"N/A"	"QqQ"	"Positive"	"ESI"	332.22	"lib-00032.mgf"	"Bronze"	3	0.828289	6.61389	0.00219727	1	"GNPS-NIST14-MATCHES"	"Data from Rob Knight"	332.22	"N/A"	0	7	"N/A"	1	332.218	"specs_ms.mgf"	"CCMSLIB00003138049"	674600	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
5942	"M+H"	19420565	1	"Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf5942"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	522.36	"lib-00032.mgf"	"Bronze"	3	0.828272	9.69814	0.00506592	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	522.36	"N/A"	0	6	"N/A"	1	522.355	"specs_ms.mgf"	"CCMSLIB00003138526"	874000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11518	"[M+NH4]+"	"N/A"	1	"desmethylenylnocardamine"	"isolated"	"MoNA:VF-NPL-QEHF007324"	0	"spectra/specs_ms.mgf11518"	"InChI=1S/C26H46N6O9/c33-21-9-12-24(36)30(39)18-6-2-4-16-28-22(34)10-14-26(38)32(41)20-8-5-17-29-23(35)11-13-25(37)31(40)19-7-1-3-15-27-21/h39-41H,1-20H2,(H,27,33)(H,28,34)(H,29,35)"	"N/A"	"ESI-QFT"	"positive"	"N/A"	604.366	"lib-00029.mgf"	"Bronze"	3	0.827046	20.0971	0.012146	1	"MONA"	"MoNA"	604.366	"N/A"	0	10	"N/A"	1	604.354	"specs_ms.mgf"	"CCMSLIB00004698387"	4337400	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
7559	"M+H"	263399344	1	"Spectral Match to 9,10-Dihydroxy-12Z-octadecenoic acid from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf7559"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	315.253	"lib-00032.mgf"	"Bronze"	3	0.826355	1.54886	0.000488281	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	315.253	"N/A"	0	8	"N/A"	1	315.253	"specs_ms.mgf"	"CCMSLIB00003135516"	230800	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
429	"M+H"	"N/A"	1	"Spectral Match to PyroGlu-Pro from NIST14"	"Isolated"	"Data deposited by lfnothias"	0	"spectra/specs_ms.mgf429"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	227.103	"lib-00032.mgf"	"Bronze"	3	0.826103	1.74691	0.000396729	1	"GNPS-NIST14-MATCHES"	"Data from Pieter Dorrestein"	227.103	"N/A"	0	6	"N/A"	1	227.103	"specs_ms.mgf"	"CCMSLIB00003135898"	2611000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11938	"M-2H2O+H"	"131-48-6"	1	"N-ACETYLNEURAMINATE"	"Commercial"	"Kelly Weldon"	309.106	"spectra/specs_ms.mgf11938"	"InChI=1S/C11H19NO9/c1-4(14)12-7-5(15)2-11(20,10(18)19)21-9(7)8(17)6(16)3-13/h5-9,13,15-17,20H,2-3H2,1H3,(H,12,14)(H,18,19)/t5-,6+,7+,8+,9+,11-/m0/s1"	"N/A"	"Orbitrap"	"Positive"	"ESI"	274.092	"lib-00015.mgf"	"Gold"	1	0.824886	3.22888	0.00088501	1	"GNPS-MSMLS"	"Dorrestein"	274.092	"N/A"	0	6	"CC(=O)N[C@@H]1[C@@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(O)=O"	1	274.093	"specs_ms.mgf"	"CCMSLIB00005464463"	88300	"UPDATE-SINGLE-ANNOTATED-GOLD"	" "	"specs_ms.mgf"
1167	"[M+H]+"	"N/A"	1	"MoNA:790536 Linoleic acid"	"isolated"	"MoNA"	0	"spectra/specs_ms.mgf1167"	"InChI=1/C18H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10H,2-5,8,11-17H2,1H3,(H,19,20)/b7-6-,10-9-/f/h19H"	"N/A"	"LC-ESI-QFT"	" "	"LC-ESI-QFT"	281.247	"lib-00029.mgf"	"Bronze"	3	0.824116	0.325524	9.15527E-05	1	"MONA"	"MoNA"	281.247	"N/A"	0	10	"N/A"	1	281.247	"specs_ms.mgf"	"CCMSLIB00000567955"	262500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
11322	"M+H-H2O"	125559742	1	"Spectral Match to 9-OxoOTrE from NIST14"	"Isolated"	"Data deposited by pmallard"	0	"spectra/specs_ms.mgf11322"	"N/A"	"N/A"	"IT-FT/ion trap with FTMS"	"Positive"	"ESI"	275.201	"lib-00032.mgf"	"Bronze"	3	0.822669	3.54854	0.000976562	1	"GNPS-NIST14-MATCHES"	"Data from Wolfender/Litaudon"	275.201	"N/A"	0	9	"N/A"	1	275.2	"specs_ms.mgf"	"CCMSLIB00003139019"	173200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
1311	"M+H-H2O"	693232	1	"Spectral Match to Dodecanedioic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf1311"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	213.147	"lib-00032.mgf"	"Bronze"	3	0.822663	3.79417	0.000808716	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	213.147	"N/A"	0	9	"N/A"	1	213.146	"specs_ms.mgf"	"CCMSLIB00003136040"	120500	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
2697	296.2	83905015	1	"Spectral Match to Azithromycin from NIST14"	"Isolated"	"Data deposited by negarg"	0	"spectra/specs_ms.mgf2697"	"N/A"	"N/A"	"IT/ion trap"	"Positive"	"ESI"	296.214	"lib-00032.mgf"	"Bronze"	3	0.822307	23.5928	295.193	1	"GNPS-NIST14-MATCHES"	"Data from Pieter C. Dorrestein"	296.214	"N/A"	0	9	"N/A"	2	296.207	"specs_ms.mgf"	"CCMSLIB00003137264"	20457000	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
4606	"[M+H]+"	"N/A"	1	"N-Acetylmuramic Acid"	"isolated"	"MoNA:VF-NPL-QEHF027064"	0	"spectra/specs_ms.mgf4606"	"InChI=1S/C11H19NO8/c1-4(10(16)17)19-9-7(12-5(2)14)11(18)20-6(3-13)8(9)15/h4,6-9,11,13,15,18H,3H2,1-2H3,(H,12,14)(H,16,17)/t4-,6-,7-,8-,9-,11+/m1/s1"	"N/A"	"ESI-QFT"	"positive"	"N/A"	294.118	"lib-00029.mgf"	"Bronze"	3	0.819038	0	0	1	"MONA"	"MoNA"	294.118	"N/A"	0	8	"N/A"	1	294.118	"specs_ms.mgf"	"CCMSLIB00004720645"	3182200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10365	"M+H-H2O"	54739309	1	"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf10365"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	277.215	"lib-00032.mgf"	"Bronze"	3	0.817074	2.86224	0.000793457	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	277.215	"N/A"	0	9	"N/A"	1	277.216	"specs_ms.mgf"	"CCMSLIB00003134757"	131300	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
13095	"M+H-H2O"	889573697	1	"Spectral Match to 8S-Hydroxy-9E,11Z,14Z-eicosatrienoic acid from NIST14"	"Isolated"	"Data deposited by mjmeehan"	0	"spectra/specs_ms.mgf13095"	"N/A"	"N/A"	"HCD"	"Positive"	"ESI"	305.247	"lib-00032.mgf"	"Bronze"	3	0.812525	0	0	1	"GNPS-NIST14-MATCHES"	"Data from Gabriel Haddad"	305.247	"N/A"	0	8	"N/A"	1	305.247	"specs_ms.mgf"	"CCMSLIB00003134506"	88200	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
10263	"M+H"	"N/A"	1	"Spectral Match to Lys-Ile from NIST14"	"Isolated"	"Data deposited by fevargas"	0	"spectra/specs_ms.mgf10263"	"N/A"	"N/A"	"Q-TOF"	"Positive"	"ESI"	260.196	"lib-00032.mgf"	"Bronze"	3	0.811992	2.58031	0.000671387	1	"GNPS-NIST14-MATCHES"	"Data from Christopher A. Lowry"	260.196	"N/A"	0	6	"N/A"	1	260.197	"specs_ms.mgf"	"CCMSLIB00003138419"	249900	"UPDATE-SINGLE-ANNOTATED-BRONZE"	" "	"specs_ms.mgf"
